PLAYER_ID,PLAYER_NAME_trad,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,PLAYER_NAME_adv,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG
1627854,Bryn Forbes,Bryn,1610612749,MIL,27.0,70,45,25,0.643,1354.36,250,529,0.473,154,341,0.452,47,61,0.77,11,101,112,45,44,24,1,22,77,36,701,101,933.9,1,0,1062.0,1,2020-21,Bryn Forbes,19.3,113.6,113.4,113.4,111.0,110.8,110.8,2.6,2.7,2.7,0.045,1.02,7.1,0.008,0.069,0.039,6.9,6.8,0.618,0.631,0.18,0.186,103.97,104.16,86.8,104.16,0.076,2949,3.6,7.6
1627741,Buddy Hield,Buddy,1610612758,SAC,28.0,71,31,40,0.437,2432.858333333333,403,992,0.406,282,721,0.391,88,104,0.846,29,305,334,257,130,63,30,33,175,72,1176,-56,2111.3,2,0,2235.0,1,2020-21,Buddy Hield,34.3,113.5,114.5,114.5,114.9,116.3,116.3,-1.3,-1.8,-1.8,0.141,1.98,18.2,0.012,0.126,0.069,9.2,9.1,0.548,0.567,0.201,0.206,102.31,101.26,84.39,101.26,0.084,5149,5.7,14.0
1629604,CJ Elleby,CJ,1610612757,POR,21.0,30,19,11,0.633,192.38333333333333,25,66,0.379,7,34,0.206,11,15,0.733,11,21,32,10,5,6,3,2,27,13,68,-15,143.4,0,0,135.0,1,2020-21,CJ Elleby,6.4,104.5,102.3,102.3,108.8,107.6,107.6,-4.3,-5.3,-5.3,0.076,2.0,11.4,0.049,0.089,0.069,5.7,5.7,0.432,0.468,0.16,0.167,104.45,106.16,88.47,106.16,0.047,429,0.8,2.2
203468,CJ McCollum,CJ,1610612757,POR,29.0,47,28,19,0.596,1599.7583333333334,405,884,0.458,169,420,0.402,108,133,0.812,30,155,185,223,65,44,21,30,87,117,1087,207,1773.5,2,0,1794.0,1,2020-21,CJ McCollum,34.0,117.2,119.0,119.0,112.0,112.8,112.8,5.2,6.2,6.2,0.22,3.43,18.2,0.018,0.099,0.056,5.3,5.3,0.554,0.577,0.265,0.27,101.14,100.01,83.34,100.01,0.123,3333,8.6,18.8
1628997,Caleb Martin,Caleb,1610612766,CHA,25.0,53,23,30,0.434,818.4866666666667,96,256,0.375,31,125,0.248,41,64,0.641,31,110,141,67,33,37,12,15,62,61,264,-100,647.7,1,0,601.0,1,2020-21,Caleb Martin,15.4,105.3,104.7,104.7,110.3,109.5,109.5,-4.9,-4.9,-4.9,0.123,2.03,17.5,0.036,0.125,0.081,8.6,8.6,0.436,0.465,0.164,0.17,99.28,99.93,83.28,99.93,0.067,1696,1.8,4.8
1629629,Cam Reddish,Cam,1610612737,ATL,21.0,26,10,16,0.385,750.3383333333334,96,263,0.365,33,126,0.262,67,82,0.817,22,82,104,35,34,33,9,22,68,59,292,-49,561.3,0,0,548.0,1,2020-21,Cam Reddish,28.9,110.8,110.9,110.9,113.8,114.9,114.9,-3.0,-4.0,-4.0,0.066,1.03,9.4,0.028,0.109,0.068,9.2,9.2,0.428,0.488,0.183,0.187,103.38,102.8,85.67,102.8,0.053,1614,3.7,10.1
1629244,Cam Reynolds,Cam,1610612745,HOU,26.0,5,3,2,0.6,40.48333333333333,6,18,0.333,3,12,0.25,0,0,0.0,2,3,5,2,0,0,0,0,2,0,15,-26,24.0,0,0,25.0,2,2020-21,Cam Reynolds,8.1,82.8,81.8,81.8,113.5,110.1,110.1,-30.7,-28.3,-28.3,0.095,0.0,10.0,0.037,0.079,0.054,0.0,0.0,0.417,0.417,0.182,0.188,102.75,104.93,87.44,104.93,0.042,88,1.2,3.6
1629661,Cameron Johnson,Cameron,1610612756,PHX,25.0,60,43,17,0.717,1437.4433333333334,203,483,0.42,117,335,0.349,50,59,0.847,33,166,199,86,40,37,16,17,85,69,573,171,1059.8,0,0,1081.0,1,2020-21,Cameron Johnson,24.0,112.8,112.2,112.2,107.1,106.5,106.5,5.7,5.7,5.7,0.083,2.15,13.6,0.023,0.118,0.07,6.3,6.3,0.541,0.563,0.164,0.17,98.21,98.76,82.3,98.76,0.081,2958,3.4,8.1
1628419,Cameron Oliver,Cameron,1610612745,HOU,24.0,4,1,3,0.25,87.38333333333334,19,33,0.576,4,13,0.308,1,4,0.25,5,16,21,5,3,2,4,2,11,3,43,-11,90.7,1,0,85.0,1,2020-21,Cameron Oliver,21.8,109.1,111.2,111.2,117.1,116.4,116.4,-8.0,-5.2,-5.2,0.086,1.67,11.9,0.05,0.188,0.114,7.1,7.0,0.636,0.619,0.174,0.18,104.25,103.54,86.29,103.54,0.095,188,4.8,8.3
1626166,Cameron Payne,Cameron,1610612756,PHX,26.0,60,42,18,0.7,1079.435,191,395,0.484,73,166,0.44,50,56,0.893,16,128,144,217,60,36,16,15,97,65,505,177,1099.3,1,0,1043.0,1,2020-21,Cameron Payne,18.0,117.3,116.4,116.4,108.7,108.6,108.6,8.6,7.8,7.8,0.281,3.62,31.1,0.016,0.119,0.069,8.6,8.6,0.576,0.602,0.193,0.198,98.8,99.23,82.69,99.23,0.117,2233,3.2,6.6
1627747,Caris LeVert,Caris,1610612754,IND,26.0,47,24,23,0.511,1485.34,359,814,0.441,84,258,0.326,146,180,0.811,33,181,214,245,102,66,30,37,105,146,948,-5,1758.3,6,0,1683.0,2,2020-21,Caris LeVert,31.6,111.1,111.9,111.9,110.2,112.1,112.1,1.0,-0.2,-0.2,0.255,2.4,19.8,0.022,0.111,0.068,8.2,8.2,0.493,0.531,0.279,0.284,105.71,104.41,87.01,104.41,0.116,3231,7.6,17.3
2546,Carmelo Anthony,Carmelo,1610612757,POR,37.0,69,39,30,0.565,1690.1433333333334,327,777,0.421,133,325,0.409,137,154,0.89,32,182,214,104,61,46,38,19,144,129,924,-24,1527.8,0,0,1543.0,1,2020-21,Carmelo Anthony,24.5,114.0,115.1,115.1,115.3,115.8,115.8,-1.2,-0.6,-0.6,0.097,1.7,10.3,0.017,0.107,0.06,6.0,6.0,0.506,0.547,0.228,0.232,99.94,99.23,82.69,99.23,0.088,3493,4.7,11.3
1629035,Carsen Edwards,Carsen,1610612738,BOS,23.0,31,14,17,0.452,275.5833333333333,47,111,0.423,18,63,0.286,11,13,0.846,3,23,26,14,7,7,1,5,25,12,123,-25,192.2,0,0,197.0,1,2020-21,Carsen Edwards,8.9,106.2,105.1,105.1,110.5,109.2,109.2,-4.2,-4.1,-4.1,0.075,2.0,10.2,0.01,0.084,0.046,5.1,5.1,0.505,0.527,0.187,0.193,100.86,101.98,84.98,101.98,0.064,585,1.5,3.6
1630199,Cassius Stanley,Cassius,1610612754,IND,21.0,24,10,14,0.417,93.31833333333331,13,43,0.302,3,13,0.231,7,9,0.778,8,12,20,1,1,1,2,9,14,6,36,18,69.5,0,0,66.0,1,2020-21,Cassius Stanley,3.9,97.2,97.5,97.5,91.4,88.1,88.1,5.9,9.4,9.4,0.017,1.0,2.0,0.067,0.11,0.087,2.0,2.0,0.337,0.383,0.198,0.205,101.41,103.13,85.94,103.13,0.027,200,0.5,1.8
1630216,Cassius Winston,Cassius,1610612764,WAS,23.0,22,10,12,0.455,98.195,14,33,0.424,8,17,0.471,5,6,0.833,0,9,9,12,5,2,1,1,8,5,41,-49,73.8,0,0,76.0,1,2020-21,Cassius Winston,4.5,95.9,92.8,92.8,119.3,114.2,114.2,-23.4,-21.4,-21.4,0.222,2.4,22.6,0.0,0.087,0.044,9.4,9.5,0.545,0.575,0.182,0.19,98.78,102.65,85.54,102.65,0.079,208,0.6,1.5
1626224,Cedi Osman,Cedi,1610612739,CLE,26.0,59,17,42,0.288,1510.5083333333334,219,586,0.374,99,324,0.306,76,95,0.8,38,163,201,174,80,53,9,33,119,97,613,-323,1221.2,2,0,1211.0,1,2020-21,Cedi Osman,25.6,102.9,103.3,103.3,113.9,114.2,114.2,-11.0,-11.0,-11.0,0.173,2.18,19.8,0.024,0.113,0.067,9.1,9.1,0.458,0.488,0.198,0.203,99.34,99.0,82.5,99.0,0.073,3124,3.7,9.9
1628990,Chandler Hutchison,Chandler,1610612764,WAS,25.0,25,11,14,0.44,345.80333333333334,39,103,0.379,8,22,0.364,21,25,0.84,6,72,78,17,20,12,5,7,33,27,107,-58,257.1,0,0,244.0,2,2020-21,Chandler Hutchison,13.8,107.1,106.8,106.8,112.8,112.0,112.0,-5.7,-5.2,-5.2,0.061,0.85,11.3,0.016,0.195,0.106,13.2,13.2,0.417,0.469,0.155,0.159,106.91,107.44,89.53,107.44,0.061,766,1.6,4.1
1629718,Charlie Brown Jr.,Charlie,1610612760,OKC,24.0,9,1,8,0.111,151.82666666666665,13,43,0.302,5,21,0.238,9,10,0.9,3,14,17,9,6,4,2,2,19,8,40,-43,85.9,0,0,83.0,1,2020-21,Charlie Brown Jr.,16.9,100.5,100.3,100.3,114.5,113.0,113.0,-14.0,-12.7,-12.7,0.08,1.5,14.5,0.017,0.091,0.051,9.7,9.6,0.36,0.422,0.14,0.147,103.68,104.49,87.07,104.49,0.021,330,1.4,4.8
1626184,Chasson Randle,Chasson,1610612753,ORL,28.0,41,10,31,0.244,837.0483333333333,92,237,0.388,44,130,0.338,38,48,0.792,7,75,82,74,46,22,5,13,64,36,266,-265,510.4,0,0,520.0,1,2020-21,Chasson Randle,20.4,98.4,97.7,97.7,112.1,112.7,112.7,-13.7,-15.0,-15.0,0.143,1.61,19.6,0.008,0.084,0.045,12.2,12.2,0.481,0.515,0.154,0.16,100.79,100.9,84.08,100.9,0.054,1759,2.2,5.8
1629002,Chimezie Metu,Chimezie,1610612758,SAC,24.0,36,14,22,0.389,488.0566666666667,91,179,0.508,13,37,0.351,31,43,0.721,31,81,112,28,29,14,18,11,59,33,226,-58,469.4,0,0,443.0,1,2020-21,Chimezie Metu,13.6,111.0,108.7,108.7,117.1,116.4,116.4,-6.1,-7.8,-7.8,0.08,0.97,10.9,0.064,0.175,0.118,11.3,11.4,0.545,0.571,0.194,0.201,102.08,103.51,86.26,103.51,0.083,1063,2.5,5.0
1628449,Chris Boucher,Chris,1610612761,TOR,28.0,60,25,35,0.417,1452.6783333333333,288,560,0.514,90,235,0.383,152,193,0.788,117,287,404,63,46,35,111,41,166,142,818,97,1789.3,12,0,1667.0,1,2020-21,Chris Boucher,24.2,113.1,114.4,114.4,109.3,110.7,110.7,3.8,3.8,3.8,0.068,1.37,8.4,0.078,0.192,0.135,6.1,6.1,0.595,0.634,0.202,0.207,101.27,100.04,83.36,100.04,0.132,3020,4.8,9.3
1629185,Chris Chiozza,Chris,1610612751,BKN,25.0,22,12,10,0.545,232.345,31,88,0.352,13,42,0.31,13,17,0.765,3,21,24,65,16,7,6,8,19,15,88,19,237.3,1,0,216.0,1,2020-21,Chris Chiozza,10.6,107.0,105.9,105.9,103.2,102.9,102.9,3.8,3.0,3.0,0.382,4.06,36.7,0.012,0.088,0.049,9.0,9.1,0.426,0.461,0.2,0.207,100.74,101.44,84.53,101.44,0.093,493,1.4,4.0
101108,Chris Paul,Chris,1610612756,PHX,36.0,70,49,21,0.7,2199.5333333333333,439,879,0.499,102,258,0.395,169,181,0.934,25,287,312,622,156,99,19,10,166,191,1149,310,2654.4,25,1,2421.0,1,2020-21,Chris Paul,31.4,115.3,115.3,115.3,108.5,108.8,108.8,6.8,6.5,6.5,0.405,3.99,35.9,0.012,0.131,0.073,9.0,9.0,0.557,0.599,0.221,0.227,99.09,98.92,82.44,98.92,0.15,4539,6.3,12.6
1629735,Chris Silva,Chris,1610612758,SAC,24.0,15,8,7,0.533,92.35833333333332,10,16,0.625,1,1,1.0,11,15,0.733,7,20,27,6,10,1,6,3,24,13,32,-2,84.4,0,0,80.0,2,2020-21,Chris Silva,6.2,103.7,100.0,100.0,102.2,100.5,100.5,1.5,-0.5,-0.5,0.102,0.6,15.4,0.082,0.217,0.153,25.6,25.9,0.656,0.708,0.151,0.158,102.0,104.72,87.27,104.72,0.064,201,0.7,1.1
1626174,Christian Wood,Christian,1610612745,HOU,25.0,41,12,29,0.293,1325.8983333333333,329,640,0.514,77,206,0.374,125,198,0.631,76,319,395,71,80,34,48,28,88,185,860,-99,1606.5,19,0,1567.0,1,2020-21,Christian Wood,32.3,107.6,108.8,108.8,111.1,112.6,112.6,-3.5,-3.8,-3.8,0.089,0.89,8.1,0.055,0.228,0.142,9.2,9.1,0.574,0.591,0.255,0.259,103.52,102.27,85.23,102.27,0.139,2829,8.0,15.6
1629643,Chuma Okeke,Chuma,1610612753,ORL,22.0,45,15,30,0.333,1132.5533333333333,135,324,0.417,49,141,0.348,30,40,0.75,42,139,181,101,38,48,22,15,48,38,349,-182,889.7,0,0,820.0,1,2020-21,Chuma Okeke,25.2,102.5,102.6,102.6,109.5,109.8,109.8,-7.0,-7.2,-7.2,0.132,2.66,21.1,0.033,0.117,0.074,7.9,7.9,0.492,0.511,0.142,0.146,101.04,100.85,84.04,100.85,0.084,2374,3.0,7.2
203991,Clint Capela,Clint,1610612737,ATL,27.0,63,34,29,0.54,1898.3766666666668,413,695,0.594,0,0,0.0,130,227,0.573,297,606,903,49,73,44,129,50,145,162,956,251,2559.1,48,1,2254.0,1,2020-21,Clint Capela,30.1,115.1,114.8,114.8,107.5,108.2,108.2,7.7,6.6,6.6,0.039,0.67,5.3,0.155,0.301,0.23,8.0,8.0,0.594,0.601,0.193,0.198,99.62,99.41,82.84,99.41,0.158,3927,6.6,11.0
1629632,Coby White,Coby,1610612741,CHI,21.0,69,30,39,0.435,2155.82,375,902,0.416,163,454,0.359,128,142,0.901,28,256,284,328,156,38,15,59,179,154,1041,-107,1876.8,5,0,1922.0,1,2020-21,Coby White,31.2,108.1,108.6,108.6,110.6,111.3,111.3,-2.5,-2.7,-2.7,0.218,2.1,22.7,0.013,0.116,0.065,10.8,10.8,0.506,0.54,0.219,0.223,102.13,101.62,84.68,101.62,0.088,4572,5.4,13.1
1628998,Cody Martin,Cody,1610612766,CHA,25.0,52,26,26,0.5,849.1916666666667,83,188,0.441,16,58,0.276,25,43,0.581,52,109,161,86,40,37,12,16,52,48,207,-4,636.2,1,0,568.0,1,2020-21,Cody Martin,16.3,108.7,109.1,109.1,108.1,108.1,108.1,0.7,1.0,1.0,0.138,2.15,25.9,0.059,0.126,0.092,12.0,12.0,0.484,0.5,0.123,0.126,100.37,100.16,83.47,100.16,0.073,1762,1.6,3.6
203469,Cody Zeller,Cody,1610612766,CHA,28.0,48,21,27,0.438,1005.3433333333334,181,324,0.559,4,28,0.143,85,119,0.714,119,209,328,86,51,27,17,30,121,114,451,41,1054.6,8,0,957.0,1,2020-21,Cody Zeller,20.9,110.6,112.3,112.3,111.1,110.3,110.3,-0.5,2.0,2.0,0.125,1.69,16.8,0.115,0.21,0.161,10.0,9.9,0.565,0.599,0.177,0.18,101.29,100.91,84.09,100.91,0.114,2113,3.8,6.8
1630175,Cole Anthony,Cole,1610612753,ORL,21.0,47,13,34,0.277,1272.8433333333332,219,552,0.397,58,172,0.337,109,131,0.832,38,183,221,192,106,30,18,49,98,132,605,-322,1196.2,0,0,1172.0,1,2020-21,Cole Anthony,27.1,102.7,103.5,103.5,114.8,116.3,116.3,-12.1,-12.8,-12.8,0.241,1.81,21.2,0.027,0.142,0.081,11.7,11.7,0.449,0.496,0.235,0.24,101.1,100.08,83.4,100.08,0.091,2662,4.7,11.7
1629012,Collin Sexton,Collin,1610612739,CLE,22.0,60,18,42,0.3,2115.168333333333,525,1105,0.475,98,264,0.371,312,383,0.815,58,129,187,262,167,62,10,97,157,333,1460,-377,2126.4,1,0,2151.0,1,2020-21,Collin Sexton,35.3,103.6,104.8,104.8,113.7,114.0,114.0,-10.1,-9.2,-9.2,0.222,1.57,15.5,0.027,0.063,0.044,9.9,9.8,0.519,0.573,0.286,0.295,99.97,99.26,82.72,99.26,0.115,4386,8.8,18.4
202709,Cory Joseph,Cory,1610612765,DET,29.0,63,25,38,0.397,1446.128333333333,200,426,0.469,45,132,0.341,72,88,0.818,35,124,159,213,79,61,18,24,139,114,517,-194,1185.3,2,0,1092.0,2,2020-21,Cory Joseph,23.0,108.9,109.8,109.8,114.5,115.3,115.3,-5.6,-5.5,-5.5,0.204,2.7,28.2,0.024,0.085,0.055,10.4,10.4,0.522,0.556,0.159,0.163,101.52,100.79,83.99,100.79,0.079,3024,3.2,6.8
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,28.0,18,6,12,0.333,83.55,7,13,0.538,0,2,0.0,9,16,0.563,10,16,26,9,4,4,0,1,10,12,23,22,75.7,0,0,66.0,1,2020-21,Cristiano Felicio,4.6,100.9,96.7,96.7,93.1,89.7,89.7,7.8,7.1,7.1,0.155,2.25,26.5,0.112,0.205,0.156,11.8,12.1,0.538,0.574,0.117,0.122,98.79,102.84,85.7,102.84,0.112,184,0.4,0.7
1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,25.0,42,16,26,0.381,1196.256666666667,281,652,0.431,120,310,0.387,114,149,0.765,16,95,111,244,112,45,18,18,68,138,796,-195,1372.2,6,0,1397.0,1,2020-21,D'Angelo Russell,28.5,109.1,109.7,109.7,115.5,116.8,116.8,-6.3,-7.0,-7.0,0.323,2.18,22.8,0.012,0.077,0.044,10.4,10.4,0.523,0.555,0.283,0.29,105.04,104.18,86.82,104.18,0.114,2591,6.7,15.5
201571,D.J. Augustin,D.J.,1610612745,HOU,33.0,57,28,29,0.491,1128.8133333333333,135,343,0.394,83,217,0.382,85,94,0.904,20,74,94,188,65,28,1,27,56,78,438,-38,854.8,0,0,861.0,2,2020-21,D.J. Augustin,19.8,111.4,112.7,112.7,114.1,114.5,114.5,-2.7,-1.8,-1.8,0.223,2.89,29.7,0.017,0.063,0.04,10.3,10.2,0.515,0.57,0.164,0.169,102.74,101.99,84.99,101.99,0.079,2401,2.4,6.0
1628391,D.J. Wilson,D.J.,1610612745,HOU,25.0,35,13,22,0.371,432.63,68,168,0.405,30,87,0.345,17,25,0.68,20,92,112,23,22,11,16,10,44,22,183,-106,410.9,1,0,402.0,2,2020-21,D.J. Wilson,12.4,100.5,99.7,99.7,109.5,111.0,111.0,-9.0,-11.3,-11.3,0.088,1.05,10.3,0.042,0.199,0.12,9.8,9.8,0.494,0.511,0.195,0.203,102.34,102.07,85.06,102.07,0.087,919,1.9,4.8
1629610,DaQuan Jeffries,DaQuan,1610612759,SAS,23.0,31,6,25,0.194,492.7733333333333,50,120,0.417,20,67,0.299,7,8,0.875,19,52,71,22,14,15,10,8,48,19,127,-56,306.2,0,0,290.0,2,2020-21,DaQuan Jeffries,15.9,108.9,109.0,109.0,114.8,113.4,113.4,-5.9,-4.5,-4.5,0.059,1.57,13.8,0.036,0.103,0.068,8.8,8.8,0.5,0.514,0.114,0.117,104.17,104.76,87.3,104.76,0.045,1072,1.6,3.9
1629751,Dakota Mathias,Dakota,1610612755,PHI,25.0,8,4,4,0.5,123.46,19,48,0.396,8,26,0.308,2,6,0.333,1,6,7,13,1,1,3,0,7,5,48,-31,86.9,0,0,84.0,1,2020-21,Dakota Mathias,15.4,97.4,97.3,97.3,108.2,107.9,107.9,-10.7,-10.6,-10.6,0.157,13.0,20.3,0.007,0.041,0.023,1.6,1.5,0.479,0.474,0.166,0.173,102.66,102.83,85.7,102.83,0.062,263,2.4,6.0
1627745,Damian Jones,Damian,1610612758,SAC,26.0,39,24,15,0.615,545.7266666666667,70,103,0.68,1,5,0.2,42,58,0.724,36,85,121,29,26,11,29,8,77,53,183,-67,465.7,1,0,414.0,3,2020-21,Damian Jones,14.0,105.7,104.9,104.9,110.3,110.0,110.0,-4.6,-5.1,-5.1,0.075,1.12,15.8,0.064,0.156,0.109,14.1,14.2,0.684,0.712,0.12,0.123,102.39,102.95,85.79,102.95,0.083,1167,1.8,2.6
203081,Damian Lillard,Damian,1610612757,POR,30.0,67,39,28,0.582,2397.7966666666666,602,1334,0.451,275,704,0.391,449,484,0.928,32,251,283,505,203,62,17,67,102,423,1928,198,3059.1,16,0,3149.0,1,2020-21,Damian Lillard,35.8,117.3,119.6,119.6,114.6,115.6,115.6,2.7,4.0,4.0,0.334,2.49,22.5,0.012,0.104,0.057,9.0,9.0,0.554,0.623,0.306,0.311,101.8,100.4,83.67,100.4,0.158,5014,9.0,19.9
1627814,Damion Lee,Damion,1610612744,GSW,28.0,57,28,29,0.491,1079.0,128,274,0.467,77,194,0.397,40,44,0.909,22,158,180,73,30,38,8,3,89,61,373,41,806.5,0,0,795.0,1,2020-21,Damion Lee,18.9,110.0,109.7,109.7,108.7,108.2,108.2,1.3,1.6,1.6,0.094,2.43,18.5,0.02,0.142,0.081,7.6,7.6,0.608,0.636,0.127,0.13,102.8,103.21,86.01,103.21,0.088,2322,2.2,4.8
1628422,Damyean Dotson,Damyean,1610612739,CLE,27.0,46,14,32,0.304,907.2183333333334,119,293,0.406,46,159,0.289,24,36,0.667,5,88,93,91,42,16,4,14,42,36,308,-216,574.1,0,0,578.0,1,2020-21,Damyean Dotson,19.7,97.0,97.0,97.0,109.9,109.4,109.4,-12.8,-12.5,-12.5,0.161,2.17,20.6,0.005,0.095,0.048,9.5,9.5,0.485,0.499,0.162,0.167,99.47,99.68,83.07,99.68,0.069,1893,2.6,6.4
1629655,Daniel Gafford,Daniel,1610612764,WAS,22.0,54,31,23,0.574,791.3866666666667,154,225,0.684,0,0,0.0,72,108,0.667,94,137,231,29,41,26,75,12,98,93,380,50,962.7,2,0,842.0,2,2020-21,Daniel Gafford,14.7,112.3,112.5,112.5,108.5,108.4,108.4,3.8,4.1,4.1,0.051,0.71,8.5,0.118,0.16,0.14,12.0,12.0,0.684,0.697,0.161,0.165,104.74,104.72,87.26,104.72,0.122,1717,2.9,4.2
1630187,Daniel Oturu,Daniel,1610612746,LAC,21.0,30,21,9,0.7,160.90333333333334,22,52,0.423,1,5,0.2,9,12,0.75,21,27,48,10,9,4,7,13,24,8,54,10,150.6,1,0,135.0,1,2020-21,Daniel Oturu,5.4,106.7,104.2,104.2,104.3,102.5,102.5,2.4,1.8,1.8,0.092,1.11,13.0,0.119,0.157,0.138,11.7,11.8,0.433,0.471,0.174,0.181,95.88,97.85,81.54,97.85,0.073,330,0.7,1.7
1628464,Daniel Theis,Daniel,1610612741,CHI,29.0,65,28,37,0.431,1600.6766666666667,252,466,0.541,49,152,0.322,74,110,0.673,93,263,356,108,66,41,57,26,167,114,627,-30,1444.2,6,0,1336.0,2,2020-21,Daniel Theis,24.6,108.9,109.4,109.4,110.8,110.8,110.8,-1.9,-1.3,-1.3,0.097,1.64,15.7,0.057,0.164,0.11,9.6,9.6,0.593,0.609,0.154,0.158,100.0,99.75,83.13,99.75,0.095,3333,3.9,7.2
201568,Danilo Gallinari,Danilo,1610612737,ATL,32.0,51,29,22,0.569,1221.8916666666669,206,475,0.434,103,254,0.406,161,174,0.925,17,194,211,76,43,30,10,21,105,125,676,92,1120.2,2,0,1146.0,1,2020-21,Danilo Gallinari,24.0,114.1,113.0,113.0,111.4,110.3,110.3,2.7,2.7,2.7,0.099,1.77,11.4,0.015,0.155,0.087,6.4,6.4,0.542,0.613,0.211,0.219,97.87,98.8,82.33,98.8,0.112,2526,4.0,9.3
201980,Danny Green,Danny,1610612755,PHI,34.0,69,46,23,0.667,1934.3583333333331,224,544,0.412,175,432,0.405,31,40,0.775,55,205,260,118,67,92,56,12,125,43,654,311,1520.0,1,0,1503.0,1,2020-21,Danny Green,28.0,114.1,114.5,114.5,106.0,107.4,107.4,8.0,7.1,7.1,0.08,1.76,15.8,0.029,0.1,0.066,9.0,9.0,0.573,0.582,0.138,0.141,102.13,101.26,84.38,101.26,0.073,4090,3.2,7.9
203957,Dante Exum,Dante,1610612745,HOU,25.0,6,3,3,0.5,116.14833333333333,10,26,0.385,2,11,0.182,1,2,0.5,2,15,17,13,7,4,2,0,9,7,23,6,73.9,0,0,67.0,1,2020-21,Dante Exum,19.4,99.1,99.6,99.6,95.7,96.0,96.0,3.3,3.6,3.6,0.155,1.86,27.7,0.015,0.129,0.069,14.9,14.9,0.423,0.428,0.119,0.121,103.11,102.7,85.58,102.7,0.058,247,1.7,4.3
1627863,Danuel House Jr.,Danuel,1610612745,HOU,28.0,36,8,28,0.222,932.3383333333334,110,272,0.404,54,156,0.346,41,63,0.651,18,114,132,69,36,20,16,11,67,59,315,-222,648.9,0,0,642.0,1,2020-21,Danuel House Jr.,25.9,101.9,103.4,103.4,113.9,114.5,114.5,-11.9,-11.2,-11.2,0.11,1.92,17.1,0.018,0.121,0.067,8.9,8.9,0.504,0.525,0.153,0.155,102.92,101.91,84.93,101.91,0.065,1979,3.1,7.6
203967,Dario Saric,Dario,1610612756,PHX,27.0,50,37,13,0.74,870.4833333333333,153,342,0.447,47,135,0.348,84,99,0.848,46,144,190,65,57,30,4,30,95,88,437,219,807.5,0,0,807.0,1,2020-21,Dario Saric,17.4,117.1,115.9,115.9,106.1,104.4,104.4,10.9,11.5,11.5,0.104,1.14,12.7,0.055,0.168,0.112,11.2,11.2,0.516,0.567,0.218,0.224,99.96,101.27,84.39,101.27,0.094,1840,3.1,6.8
1629647,Darius Bazley,Darius,1610612760,OKC,21.0,55,16,39,0.291,1714.205,273,690,0.396,83,286,0.29,125,178,0.702,51,345,396,99,122,29,25,53,60,127,754,-477,1417.7,11,0,1440.0,1,2020-21,Darius Bazley,31.2,99.8,100.7,100.7,113.3,113.8,113.8,-13.5,-13.1,-13.1,0.091,0.81,10.0,0.027,0.193,0.108,12.3,12.3,0.456,0.491,0.218,0.221,103.1,102.43,85.36,102.43,0.086,3659,5.0,12.5
1629636,Darius Garland,Darius,1610612739,CLE,21.0,54,18,36,0.333,1789.9433333333334,362,802,0.451,105,266,0.395,112,132,0.848,23,106,129,329,164,66,6,36,110,148,941,-237,1641.3,6,0,1648.0,1,2020-21,Darius Garland,33.1,104.8,105.7,105.7,111.2,112.3,112.3,-6.5,-6.6,-6.6,0.298,2.01,24.4,0.013,0.062,0.037,12.1,12.1,0.517,0.547,0.245,0.25,99.67,98.78,82.32,98.78,0.101,3687,6.7,14.9
203121,Darius Miller,Darius,1610612760,OKC,31.0,18,5,13,0.278,196.795,22,48,0.458,17,42,0.405,12,12,1.0,2,22,24,21,8,13,5,0,13,7,73,37,179.3,0,0,171.0,1,2020-21,Darius Miller,10.9,107.1,105.3,105.3,99.5,98.1,98.1,7.6,7.2,7.2,0.151,2.63,25.9,0.011,0.103,0.06,9.9,9.7,0.635,0.685,0.127,0.134,103.31,104.88,87.4,104.88,0.115,433,1.2,2.7
1628021,David Nwaba,David,1610612745,HOU,28.0,30,8,22,0.267,678.5633333333334,106,218,0.486,17,63,0.27,47,68,0.691,40,78,118,31,17,30,21,26,60,60,276,-28,600.1,1,0,544.0,1,2020-21,David Nwaba,22.6,105.5,106.8,106.8,106.2,108.0,108.0,-0.7,-1.3,-1.3,0.07,1.82,10.5,0.055,0.108,0.081,5.8,5.7,0.525,0.557,0.163,0.166,104.47,102.96,85.8,102.96,0.089,1451,3.5,7.3
