season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2019,Ed Chang,San Diego State,13,53,21,9,4,0.56,22.0
2019,Matt Mitchell,San Diego State,34,899,349,140,61,0.531,22.5
2019,Jordan Schakel,San Diego State,28,652,207,102,30,0.645,13.7
2019,Joel Mensah,San Diego State,15,81,17,15,0,0.259,20.3
2019,Nolan Narain,San Diego State,31,380,89,69,18,0.519,14.5
2019,Jalen McDaniels,San Diego State,34,1056,541,281,72,0.529,28.7
2019,Jeremy Hemsley,San Diego State,33,1003,305,100,85,0.527,18.3
2019,Devin Watson,San Diego State,34,1155,543,106,142,0.553,25.6
2019,Michael Sohikish,San Diego State,12,38,10,2,5,0.465,14.9
2019,Finn Sullivan,San Diego,32,525,131,60,15,0.547,13.6
2019,Joey Calcaterra,San Diego,32,397,90,29,24,0.477,14.7
2019,Yauhen Massalski,San Diego,33,613,220,189,32,0.599,20.6
2019,Alex Floresca,San Diego,35,682,187,111,45,0.593,15.4
2019,Isaiah Pineiro,San Diego,36,1248,677,339,76,0.595,28.8
2019,Olin Carter III,San Diego,31,1050,460,91,49,0.563,23.0
2019,Tyler Williams,San Diego,36,1293,303,141,107,0.525,13.7
2019,Isaiah Wright,San Diego,31,1171,422,126,145,0.576,20.7
2019,Jose Martinez,San Diego,23,115,48,23,3,0.536,25.0
2019,Jake Gilliam,San Diego,5,10,3,4,0,0.615,27.5
2019,Andrew Ferguson,San Diego,17,108,42,19,14,0.661,19.8
2019,Akim-Jamal Jonah,San Diego,4,41,6,13,4,0.248,21.5
2019,Simon Stringer,San Diego,5,10,0,1,0,0.0,5.1
2019,Devin Moss,San Diego,6,15,0,2,1,0.0,6.7
2019,Emanuel Hylton,San Diego,2,11,2,1,0,1.0,14.4
2019,Andy Nelson,San Diego,1,2,0,0,0,,0.0
2019,Mitch Schafer,San Diego,3,9,0,0,1,0.0,5.8
2019,Trevante Anderson,San Francisco,15,90,32,5,11,0.556,20.2
2019,Dzmitry Ryuny,San Francisco,17,123,64,20,5,0.688,21.7
2019,Jamaree Bouyea,San Francisco,31,714,193,101,40,0.558,14.6
2019,Taavi Jurkatamm,San Francisco,26,190,17,36,11,0.409,8.4
2019,Charles Minlend,San Francisco,31,940,451,145,52,0.514,26.6
2019,Jimbo Lull,San Francisco,31,596,263,165,21,0.632,20.6
2019,Jordan Ratinho,San Francisco,31,910,292,91,35,0.548,16.3
2019,Remu Raitanen,San Francisco,28,276,92,47,21,0.618,15.5
2019,Nate Renfro,San Francisco,31,778,225,156,51,0.5,18.0
2019,Frankie Ferrari,San Francisco,31,1050,456,100,172,0.574,22.6
2019,Dylan Belquist,San Francisco,1,3,0,0,0,0.0,51.1
2019,Matt McCarthy,San Francisco,31,559,269,195,19,0.634,23.8
2019,Michael Orlich,San Francisco,5,17,2,4,1,0.205,17.4
2019,Nathan Krill,San Francisco,1,4,2,1,0,0.5,22.9
2019,Zach Chappell,San José State,29,511,153,51,65,0.454,20.1
2019,Trey Smith,San José State,18,125,18,9,9,0.458,9.7
2019,Seneca Knight,San José State,31,622,192,77,36,0.423,20.7
2019,Noah Baumann,San José State,31,848,335,83,55,0.579,20.5
2019,Christian Anigwe,San José State,30,447,119,99,7,0.577,13.4
2019,Michael Steadman,San José State,31,945,408,264,27,0.514,24.7
2019,Kaison Hammonds,San José State,11,62,9,5,5,0.268,16.6
2019,Craig LeCesne,San José State,27,561,173,120,56,0.452,22.1
2019,Brae Ivey,San José State,31,808,286,72,102,0.544,21.2
2019,Samuel Japhet-Mathias,San José State,1,1,0,0,0,,0.0
2019,Isaiah Nichols,San José State,21,191,43,37,18,0.345,21.4
2019,Oumar Barry,San José State,17,424,151,80,15,0.57,18.9
2019,Ashtin Chastain,San José State,31,502,94,93,15,0.481,12.5
2019,Brian Rodriguez-Flores,San José State,24,203,61,26,13,0.437,20.3
2019,Ezekiel Richards,Santa Clara,29,299,69,49,4,0.559,14.0
2019,Keshawn Justice,Santa Clara,31,819,302,89,51,0.547,20.3
2019,Trey Wertz,Santa Clara,31,1013,379,91,146,0.553,24.4
2019,Josip Vrankic,Santa Clara,31,997,426,193,40,0.594,22.9
2019,Max Dorward,Santa Clara,10,29,2,1,1,0.205,10.6
2019,Guglielmo Caruso,Santa Clara,31,656,198,131,24,0.588,17.1
2019,Tahj Eaddy,Santa Clara,31,1100,466,83,98,0.547,23.8
2019,KJ Feagin,Santa Clara,2,53,10,6,2,0.287,23.3
2019,Noah Lack,Santa Clara,2,2,0,0,0,,0.0
2019,Matthew Hayes,Santa Clara,2,2,1,0,0,0.568,22.9
2019,Josh Martin,Santa Clara,30,818,151,238,38,0.543,11.6
2019,Fallou Ndoye,Santa Clara,9,101,6,17,3,0.161,15.1
2019,Henrik Jadersten,Santa Clara,30,380,105,62,9,0.605,15.1
2019,Johnny Sawyer,Santa Clara,3,4,0,1,0,0.0,12.6
2019,Luke Martin-Resnick,Santa Clara,2,2,0,2,0,0.0,26.1
2019,Riley Grigsby,Seattle U,30,515,129,77,16,0.575,12.5
2019,Terrell Brown Jr.,Seattle U,33,1101,467,226,150,0.513,24.4
2019,Ian Burke,Seattle U,21,176,33,25,10,0.545,11.2
2019,Joe Wall,Seattle U,11,14,11,2,0,0.611,31.5
2019,Matt Vail,Seattle U,9,14,0,1,1,,0.0
2019,Rip Economou,Seattle U,15,64,23,6,0,0.394,24.2
2019,Aaron Nettles,Seattle U,29,367,90,18,12,0.651,11.1
2019,Trey Hopkins,Seattle U,18,135,40,21,4,0.474,17.8
2019,Matej Kavas,Seattle U,24,555,246,110,16,0.615,19.7
2019,Myles Carter,Seattle U,33,975,426,260,16,0.521,24.9
2019,Delante Jones,Seattle U,26,750,310,79,31,0.508,23.8
2019,Anand Hundal,Seattle U,25,207,57,45,6,0.574,13.8
2019,Mattia Da Campo,Seattle U,31,577,117,134,24,0.619,10.9
2019,Morgan Means,Seattle U,33,1166,463,143,98,0.547,21.7
2019,Dashawn McDowell,Seattle U,3,34,8,6,2,0.368,17.1
2019,Darnell Brodie,Seton Hall,10,54,8,11,0,0.316,13.3
2019,Ant Nelson,Seton Hall,34,356,82,33,62,0.422,17.4
2019,Shavar Reynolds,Seton Hall,31,263,63,32,19,0.407,16.3
2019,Myles Cale,Seton Hall,34,1024,346,140,41,0.523,18.4
2019,Jared Rhoden,Seton Hall,34,443,114,89,12,0.438,15.9
2019,Sandro Mamukelashvili,Seton Hall,34,999,302,265,54,0.524,16.9
2019,Quincy McKnight,Seton Hall,34,959,318,92,134,0.522,20.3
2019,Taurean Thompson,Seton Hall,27,278,124,61,4,0.462,27.9
2019,Myles Powell,Seton Hall,34,1223,784,136,99,0.599,30.9
2019,Romaro Gill,Seton Hall,27,289,61,72,1,0.563,12.7
2019,Asiah Avent,Seton Hall,3,7,0,1,0,0.0,14.9
2019,Michael Nzei,Seton Hall,34,980,306,178,33,0.632,14.1
2019,Jalen Pickett,Siena,33,1225,521,152,221,0.55,26.5
2019,Georges Darwiche,Siena,19,270,37,13,17,0.38,14.8
2019,Sloan Seymour,Siena,33,876,299,23,6,0.551,19.1
2019,Sammy Friday IV,Siena,9,131,58,22,3,0.558,25.9
2019,Manny Camper,Siena,29,760,187,157,38,0.521,17.2
2019,Denzel Tchougang,Siena,20,114,12,15,1,0.33,13.8
2019,Jimmy Ratliff,Siena,20,331,60,31,8,0.489,12.6
2019,Ben Diamond,Siena,2,1,0,0,0,0.0,60.8
2019,Evan Fisher,Siena,31,1030,492,185,46,0.534,29.1
2019,Kevin Degnan,Siena,33,1106,296,201,31,0.578,14.9
2019,Thomas Huerter Jr.,Siena,23,177,7,22,8,0.235,7.8
2019,Kadeem Smithen,Siena,33,639,159,73,34,0.642,13.4
2019,Paulo Morastoni,Siena,6,10,0,3,1,0.0,11.9
2019,Braedon Bayer,Siena,20,55,3,2,1,0.15,12.9
2019,John Pettway,South Alabama,34,584,145,54,53,0.602,14.3
2019,R.J. Kelly,South Alabama,33,873,145,136,33,0.497,11.3
2019,Jordan Andrews,South Alabama,24,315,99,28,21,0.506,17.7
2019,Josh Ajayi,South Alabama,33,1030,540,244,52,0.623,26.4
2019,Trhae Mitchell,South Alabama,34,1164,461,257,122,0.551,22.4
2019,Kevin Morris,South Alabama,33,198,46,45,6,0.524,15.5
2019,Herb McGee,South Alabama,32,975,321,101,99,0.596,18.4
2019,Rodrick Sikes,South Alabama,34,1001,410,65,21,0.537,21.7
2019,Abdul Dial,South Alabama,19,154,50,31,5,0.498,19.0
2019,Kory Holden,South Alabama,25,581,261,40,59,0.603,24.3
2019,T.J. Moss,South Carolina,7,143,44,13,13,0.504,19.1
2019,Felipe Haase,South Carolina,32,752,203,121,35,0.571,14.5
2019,Keyshawn Bryant,South Carolina,32,762,287,122,46,0.486,22.9
2019,Alanzo Frink,South Carolina,24,212,65,44,4,0.464,19.7
2019,Justin Minaya,South Carolina,5,128,37,28,8,0.513,14.7
2019,A.J. Lawson,South Carolina,29,885,388,125,83,0.526,24.1
2019,Nathan Nelson,South Carolina,4,6,0,1,0,0.0,17.0
2019,Evan Hinson,South Carolina,15,142,20,17,3,0.284,14.8
2019,Maik Kotsar,South Carolina,30,698,202,140,27,0.453,17.9
2019,Chris Silva,South Carolina,32,856,486,244,30,0.621,26.4
2019,Tre Campbell,South Carolina,32,863,228,54,86,0.468,16.0
2019,Hassani Gravett,South Carolina,32,947,365,121,78,0.563,19.4
2019,Jason Cudd,South Carolina,5,28,0,3,0,0.0,3.4
2019,Raymond Borup,South Carolina,3,4,2,0,0,1.0,12.7
2019,Damani Applewhite,South Carolina State,34,1155,565,252,37,0.572,23.9
2019,Ian Kinard,South Carolina State,34,769,242,132,24,0.54,18.3
2019,Ozante Fields,South Carolina State,27,502,228,131,13,0.646,20.5
2019,Jahmari Etienne,South Carolina State,31,708,265,55,33,0.512,21.3
2019,Rayshawn Neal,South Carolina State,25,570,174,71,73,0.499,21.9
2019,Armani Hill,South Carolina State,24,292,106,56,8,0.613,19.9
2019,David Bottenberg,South Carolina State,30,304,76,56,13,0.479,16.1
2019,Robert Flint Jr.,South Carolina State,5,12,0,0,0,,4.4
2019,Lavar Harewood,South Carolina State,24,582,211,78,19,0.566,18.7
2019,Allen Hatchett Jr.,South Carolina State,34,577,108,69,19,0.413,14.1
2019,Fred Slater,South Carolina State,18,151,46,14,6,0.489,17.1
2019,Savion Dawkins,South Carolina State,8,28,3,0,1,0.3,12.6
2019,Janai Raynor-Powell,South Carolina State,34,1072,346,89,129,0.511,20.2
2019,Fahmmi Mamo,South Carolina State,2,0,0,1,0,0.0,
2019,Dwayne Banks,South Carolina State,12,151,18,13,11,0.327,14.9
2019,Alex Taylor,South Carolina State,1,2,0,1,0,0.0,26.1
2019,Everette Hammond,South Carolina Upstate,32,603,232,74,57,0.486,23.2
2019,Josh Aldrich,South Carolina Upstate,31,610,98,90,15,0.446,11.2
2019,Nevin Zink,South Carolina Upstate,31,595,185,125,5,0.59,17.0
2019,Dalvin White,South Carolina Upstate,32,650,145,50,90,0.454,15.8
2019,Brandon Martin,South Carolina Upstate,30,422,167,76,12,0.552,21.5
2019,Bryson Mozone,South Carolina Upstate,20,311,102,58,12,0.526,18.8
2019,Thomas Booker,South Carolina Upstate,6,65,25,4,1,0.443,23.4
2019,Andrew Tate,South Carolina Upstate,12,42,7,12,1,0.421,12.5
2019,Malik Moore,South Carolina Upstate,28,808,443,193,63,0.561,28.8
2019,Jure Span,South Carolina Upstate,30,667,114,62,100,0.37,17.2
2019,Ross Ryan,South Carolina Upstate,27,277,62,43,17,0.502,15.2
2019,Pat Welch,South Carolina Upstate,32,562,152,36,25,0.605,12.5
2019,Jordan Furlough,South Carolina Upstate,9,18,6,3,2,0.5,20.0
2019,Deion Holmes,South Carolina Upstate,29,820,431,124,34,0.543,28.8
2019,Stanley Umude,South Dakota,30,797,432,165,41,0.573,28.8
2019,Tyler Peterson,South Dakota,30,995,342,151,61,0.527,20.6
2019,Triston Simpson,South Dakota,30,1113,419,110,108,0.562,21.0
2019,Cody Kelley,South Dakota,26,827,242,91,85,0.556,16.9
2019,Simeon Jovic,South Dakota,1,0,0,0,0,,
2019,Brandon Armstrong,South Dakota,29,625,203,72,20,0.58,16.6
2019,Matt Johns,South Dakota,19,298,47,24,17,0.563,9.6
2019,Trey Burch-Manning,South Dakota,26,817,288,160,37,0.538,20.7
2019,Jay Harvey,South Dakota,6,45,4,15,0,0.385,9.7
2019,Logan Power,South Dakota,18,184,75,22,6,0.651,18.1
2019,Nathan Robinson,South Dakota,18,177,29,24,6,0.264,18.4
2019,Jack Stensgard,South Dakota,1,2,0,0,0,,0.0
2019,Dan Jech,South Dakota,15,140,37,28,1,0.665,13.1
2019,Caleb Cline,South Dakota,3,5,0,0,0,,0.0
2019,Alou Dillon,South Dakota State,18,125,33,24,4,0.514,14.9
2019,Matt Dentlinger,South Dakota State,32,387,90,87,12,0.6,11.4
2019,Alex Arians,South Dakota State,33,949,206,161,70,0.641,10.3
2019,David Jenkins Jr.,South Dakota State,32,1059,629,108,49,0.62,28.0
2019,Owen King,South Dakota State,33,550,135,52,75,0.579,15.0
2019,Beau Brown,South Dakota State,8,21,7,3,0,0.371,24.4
2019,Mike Daum,South Dakota State,33,1099,835,385,58,0.631,33.5
2019,Tevin King,South Dakota State,33,1038,299,193,140,0.59,16.0
2019,Skyler Flatten,South Dakota State,33,1205,510,125,73,0.647,18.2
2019,Ryan Krueger,South Dakota State,22,167,45,21,8,0.666,10.1
2019,Xavier Castaneda,South Florida,38,711,164,60,65,0.47,16.1
2019,Mark Calleja,South Florida,5,16,7,3,1,0.394,25.2
2019,Michael Durr,South Florida,38,810,215,235,14,0.534,15.3
2019,Alexis Yetna,South Florida,36,1087,443,346,36,0.605,19.0
2019,Rashun Williams,South Florida,16,129,34,20,10,0.462,15.7
2019,David Collins,South Florida,37,1243,587,139,115,0.537,26.2
2019,Justin Brown,South Florida,38,880,314,100,31,0.568,17.6
2019,Mayan Kiir,South Florida,38,474,177,102,15,0.532,22.8
2019,Laquincy Rideau,South Florida,35,1124,468,131,189,0.5,26.0
2019,Antun Maricevic,South Florida,38,541,133,101,17,0.601,12.6
2019,T.J. Lang,South Florida,35,701,199,75,26,0.508,15.5
2019,Nikola Scekic,South Florida,10,48,9,3,1,0.312,16.7
2019,Ron Lubin,South Florida,5,10,2,2,1,0.5,18.4
2019,Gabe McGlothan,Southeast Missouri State,31,670,233,192,29,0.523,20.1
2019,Nygal Russell,Southeast Missouri State,31,499,165,82,44,0.473,21.9
2019,Ledarrius Brewer,Southeast Missouri State,29,820,362,136,57,0.486,28.3
2019,Alex Caldwell,Southeast Missouri State,24,497,208,45,40,0.583,21.0
2019,Sage Tolbert III,Southeast Missouri State,31,627,194,156,8,0.495,21.0
2019,Oscar Kao,Southeast Missouri State,20,163,65,13,21,0.68,19.5
2019,Skyler Hogan,Southeast Missouri State,30,790,319,98,33,0.545,21.1
2019,Isaiah Gable,Southeast Missouri State,31,705,251,95,34,0.624,16.8
2019,Khalil Cuffee,Southeast Missouri State,13,52,44,3,2,0.721,35.9
2019,Jonathan Dalton,Southeast Missouri State,31,864,203,74,106,0.566,14.2
2019,Mark Laros,Southeast Missouri State,31,463,167,90,9,0.612,18.3
2019,Donnie Lewis,Southeast Missouri State,22,175,5,7,19,0.396,3.3
2019,Darius Beane,Southern Illinois,32,495,96,91,26,0.517,12.7
2019,Aaron Cook,Southern Illinois,32,1048,335,77,118,0.505,20.9
2019,Eric McGill,Southern Illinois,30,915,284,170,73,0.588,16.5
2019,Brendon Gooch,Southern Illinois,16,115,23,20,5,0.423,14.9
2019,Armon Fletcher,Southern Illinois,23,762,380,141,34,0.622,24.8
2019,Kavion Pippen,Southern Illinois,32,771,410,178,51,0.581,29.5
2019,Sean Lloyd Jr.,Southern Illinois,32,1007,349,137,45,0.58,19.6
2019,Marcus Bartley,Southern Illinois,32,771,163,61,76,0.552,13.4
2019,Thik Bol,Southern Illinois,29,371,101,88,5,0.433,20.0
2019,Rudy Stradnieks,Southern Illinois,21,145,53,23,5,0.585,22.5
2019,Jayden Saddler,Southern,28,810,235,79,100,0.56,18.5
2019,Isaiah Rollins,Southern,26,249,56,26,10,0.39,17.4
2019,Bryan Assie,Southern,32,504,127,114,11,0.552,16.7
2019,Brendon Brooks,Southern,29,398,106,15,35,0.482,17.8
2019,Osa Wilson,Southern,21,217,72,63,7,0.547,21.6
2019,Sidney Umude,Southern,32,871,401,160,19,0.513,26.7
2019,Aaron Ray,Southern,30,720,199,103,50,0.5,18.8
2019,Eddie Reese,Southern,16,472,211,56,38,0.57,24.5
2019,Trevor Blackmon,Southern,6,21,1,0,2,0.116,20.0
2019,Mubashar Ali,Southern,2,13,8,2,0,0.556,31.4
2019,Alex Ennis,Southern,31,457,140,97,6,0.638,16.1
2019,Torrey Mayo,Southern,2,2,0,0,0,,0.0
2019,LaQuentin Collins,Southern,1,18,0,0,0,0.0,7.7
2019,Richard Lee,Southern,32,815,307,54,37,0.56,19.7
2019,Hassan Hussein,Southern,22,215,68,34,3,0.482,19.9
2019,Marcel Burton,Southern,16,107,35,9,8,0.534,19.8
2019,Destin Dunton,Southern,19,319,58,28,25,0.468,13.7
2019,DeRias Johnson,Southern,17,217,53,31,21,0.444,20.3
2019,Shakur Daniel,Southern Miss,17,122,8,15,12,0.236,8.1
2019,Tyler Stevenson,Southern Miss,14,103,34,27,2,0.439,22.9
2019,Gabe Watson,Southern Miss,32,449,143,57,33,0.501,20.2
2019,Ladarius Marshall,Southern Miss,10,71,27,14,1,0.571,20.1
2019,LaDavius Draine,Southern Miss,32,755,360,118,17,0.644,21.0
2019,Boban Jacdonmi,Southern Miss,23,131,30,38,2,0.413,17.5
2019,Leonard Harper-Baker,Southern Miss,30,849,290,239,43,0.594,19.1
2019,Cortez Edwards,Southern Miss,32,1082,427,193,103,0.519,23.0
2019,Kevin Holland,Southern Miss,32,763,153,58,39,0.623,9.9
2019,Tyree Griffin,Southern Miss,32,1116,444,107,226,0.541,24.1
2019,Tim Rowe,Southern Miss,30,485,162,79,16,0.595,19.2
2019,Anfernee Hampton,Southern Miss,19,160,53,24,3,0.509,18.7
2019,Christian Clark,Southern Miss,5,16,0,2,2,0.0,9.3
2019,Dominic Magee,Southern Miss,23,374,156,81,25,0.549,23.9
2019,Maizen Fausett,Southern Utah,33,433,148,107,12,0.505,18.6
2019,Harrison Butler,Southern Utah,33,848,340,215,37,0.554,21.8
2019,Dre Marin,Southern Utah,34,1029,301,110,102,0.607,14.6
2019,Andre Adams,Southern Utah,34,763,332,215,36,0.597,23.2
2019,Ivan Madunic,Southern Utah,32,377,77,94,13,0.476,12.0
2019,Dwayne Morgan,Southern Utah,4,90,52,19,4,0.52,30.1
2019,Cameron Oluyitan,Southern Utah,34,1098,444,143,77,0.563,21.6
2019,Josh Cornish,Southern Utah,3,41,10,7,6,0.3,18.4
2019,Jacob Calloway,Southern Utah,34,885,331,143,41,0.595,17.5
2019,Jason Richardson,Southern Utah,10,185,56,14,26,0.45,19.6
2019,Kenton Eskridge,Southern Utah,24,208,43,22,19,0.391,16.5
2019,Dato Aphkhazava,Southern Utah,18,114,18,4,9,0.383,14.5
2019,Elijah Graves,Southern Utah,7,13,7,3,0,0.554,26.4
2019,Brandon Better,Southern Utah,33,788,402,47,44,0.54,26.3
2019,Matthew Johnson,Southern Utah,13,28,12,5,0,0.487,25.0
2019,Dillon Glendenning,Southern Utah,1,0,0,0,0,,
2019,Dominick Welch,St. Bonaventure,25,728,187,110,34,0.518,15.8
2019,Osun Osunniyi,St. Bonaventure,34,926,256,258,26,0.597,14.2
2019,Kyle Lofton,St. Bonaventure,34,1272,490,85,127,0.541,21.9
2019,Tshiefu Ngalakulondi,St. Bonaventure,19,306,69,70,9,0.444,15.8
2019,Alpha Okoli,St. Bonaventure,27,195,30,37,5,0.33,15.4
2019,Amadi Ikpeze,St. Bonaventure,32,352,86,78,2,0.486,16.6
2019,Jalen Poyser,St. Bonaventure,27,683,259,58,31,0.522,22.8
2019,LaDarien Griffin,St. Bonaventure,24,798,257,149,32,0.542,18.9
2019,Nelson Kaputo,St. Bonaventure,31,625,177,66,43,0.518,17.7
2019,Melkisedek Moreaux,St. Bonaventure,10,74,9,20,4,0.28,19.7
2019,Courtney Stockard,St. Bonaventure,28,946,427,157,101,0.51,29.5
2019,Jason Lee,St. Bonaventure,9,14,3,1,2,0.75,15.4
2019,Jack Galatio,St. Bonaventure,4,6,0,0,1,,0.0
2019,Myles Thompson,St. Francis (PA),33,497,185,112,13,0.495,20.7
2019,Mark Flagg,St. Francis (PA),33,542,213,154,15,0.553,19.9
2019,Ramiir Dixon-Conover,St. Francis (PA),27,206,34,18,27,0.361,16.2
2019,A.J. Labriola,St. Francis (PA),9,26,3,1,1,0.138,18.9
2019,Dan Henry,St. Francis (PA),8,14,4,3,0,0.463,20.6
2019,Deivydas Kuzavas,St. Francis (PA),23,225,71,53,5,0.607,14.8
2019,Keith Braxton,St. Francis (PA),33,1129,528,322,124,0.564,23.4
2019,Isaiah Blackmon,St. Francis (PA),32,928,391,153,30,0.544,20.8
2019,Randall Gaskins Jr.,St. Francis (PA),33,688,141,51,43,0.547,10.8
2019,Precious Ikediashi,St. Francis (PA),6,28,11,11,0,0.486,22.2
2019,Luidgy Laporal,St. Francis (PA),33,475,147,111,7,0.501,18.6
2019,Jamaal King,St. Francis (PA),33,1058,512,75,134,0.55,25.1
2019,Jordan Forehand,St. Francis (PA),8,16,5,1,1,0.5,17.4
2019,Michael Klebon,St. Francis (PA),4,9,0,1,0,0.0,10.5
2019,Andre Wolford,St. Francis (PA),32,756,272,75,13,0.535,17.9
2019,Josh Roberts,St. John's,18,111,22,28,2,0.418,12.6
2019,Greg Williams Jr.,St. John's,28,235,56,27,11,0.584,13.4
2019,Marcellus Earlington,St. John's,15,57,31,23,0,0.499,29.0
2019,Bryan Trimble Jr.,St. John's,33,538,78,44,14,0.488,8.8
2019,Mikey Dixon,St. John's,14,243,82,18,15,0.554,17.2
2019,Sedee Keita,St. John's,22,306,47,45,10,0.437,10.6
2019,LJ Figueroa,St. John's,34,1087,491,216,57,0.588,21.4
2019,Mustapha Heron,St. John's,31,982,452,144,41,0.558,24.3
2019,Justin Cole,St. John's,6,9,5,0,1,0.644,21.1
2019,Marvin Clark II,St. John's,34,1022,356,185,44,0.548,18.3
2019,Shamorie Ponds,St. John's,33,1159,650,136,169,0.583,27.0
2019,Justin Simon,St. John's,34,1118,353,172,108,0.507,19.0
2019,Jay Camus,St. John's,4,6,0,0,0,0.0,16.1
2019,Brandon Lawrence,St. John's,2,2,0,0,0,0.0,20.9
2019,Cormac Ryan,Stanford,24,686,209,83,45,0.487,18.1
2019,Lukas Kisunas,Stanford,28,172,45,49,4,0.55,14.5
2019,Jaiden Delaire,Stanford,31,393,117,61,12,0.421,19.9
2019,Sam Beskind,Stanford,1,1,0,0,0,,0.0
2019,Daejon Davis,Stanford,26,788,296,78,114,0.545,22.2
2019,Kodye Pugh,Stanford,21,132,43,19,9,0.575,19.2
2019,Oscar Da Silva,Stanford,31,877,296,187,56,0.551,18.5
2019,Bryce Wills,Stanford,30,753,180,106,60,0.482,16.4
2019,Marcus Sheffield II,Stanford,27,431,151,33,16,0.552,17.6
2019,Isaac White,Stanford,30,257,92,29,8,0.606,17.6
2019,Rodney Herenton,Stanford,6,11,6,1,0,0.5,26.2
2019,KZ Okpala,Stanford,29,949,488,165,58,0.551,27.2
2019,Josh Sharma,Stanford,31,691,317,221,9,0.688,19.2
2019,Trevor Stanback,Stanford,13,84,15,19,1,0.505,13.6
2019,Mitchell Seraille,Stephen F. Austin,27,482,112,116,15,0.592,13.9
2019,Oddyst Walker,Stephen F. Austin,30,317,49,28,17,0.362,14.1
2019,Joirdon Nicholas,Stephen F. Austin,13,232,101,55,10,0.449,29.0
2019,Nathan Bain,Stephen F. Austin,30,811,175,121,41,0.547,12.8
2019,John Comeaux,Stephen F. Austin,19,357,103,44,26,0.495,17.6
2019,Kevon Harris,Stephen F. Austin,30,1046,533,194,60,0.64,24.2
2019,Davonte Fitzgerald,Stephen F. Austin,30,777,339,155,19,0.488,25.4
2019,Jovan Grujic,Stephen F. Austin,23,192,31,23,4,0.417,13.2
2019,Shannon Bogues,Stephen F. Austin,30,1083,536,90,108,0.549,27.1
2019,Samuli Nieminen,Stephen F. Austin,19,332,44,40,10,0.427,9.5
2019,Aaron Walton,Stephen F. Austin,6,24,0,1,3,0.0,8.2
2019,Jock Hughes,Stephen F. Austin,18,157,42,20,7,0.543,15.2
2019,Rance Cole,Stephen F. Austin,14,77,25,3,5,0.549,17.1
2019,Aaron Augustin,Stephen F. Austin,5,157,15,20,23,0.4,11.2
2019,Edward Ruiz,Stephen F. Austin,3,5,0,0,0,0.0,21.2
2019,Abayomi Iyiola,Stetson,31,709,334,235,14,0.527,24.3
2019,Christiaan Jones,Stetson,31,707,323,121,28,0.514,24.4
2019,Ricardo Lynch,Stetson,30,366,159,59,11,0.466,25.5
2019,Kenny Aninye,Stetson,31,802,226,84,111,0.497,16.6
2019,Ricky Gouety,Stetson,29,177,48,38,2,0.521,16.9
2019,Jalen Crutchfield,Stetson,24,235,79,22,8,0.564,16.1
2019,Alex Ionesco,Stetson,5,11,2,2,2,0.2,23.9
2019,Jahlil Rawley,Stetson,30,601,118,74,85,0.443,14.8
2019,Rex Walters Jr.,Stetson,5,8,2,1,1,0.5,16.2
2019,Keith Matthews,Stetson,28,515,167,85,37,0.462,19.9
2019,Raine McKeython,Stetson,25,320,99,35,14,0.541,16.6
2019,Clay Verk,Stetson,28,236,62,40,11,0.406,18.5
2019,Adam Webb,Stetson,24,158,41,38,2,0.617,15.7
2019,Marques Sumner,Stetson,31,716,259,89,65,0.476,21.4
2019,Leo Goodman,Stetson,31,664,232,91,27,0.474,19.6
2019,Miles Latimer,Stony Brook,33,1046,349,118,45,0.549,16.9
2019,Anthony Ochefu,Stony Brook,25,259,68,63,2,0.566,16.1
2019,Elijah Olaniyi,Stony Brook,31,965,382,183,53,0.524,22.4
2019,Alex Christie,Stony Brook,20,61,11,15,1,0.427,15.8
2019,Jeff Otchere,Stony Brook,33,594,146,140,16,0.597,13.2
2019,Andrew Garcia,Stony Brook,33,714,310,169,20,0.546,23.8
2019,Jordan McKenzie,Stony Brook,33,429,55,43,43,0.407,9.8
2019,Hassan Ceesay,Stony Brook,4,12,5,1,0,0.644,14.6
2019,Jules Moor,Stony Brook,33,419,148,82,21,0.503,21.1
2019,Akwasi Yeboah,Stony Brook,32,1019,534,245,46,0.534,28.0
2019,Jaron Cornish,Stony Brook,33,979,310,142,118,0.477,19.8
2019,Corry Long,Stony Brook,26,170,43,27,7,0.589,13.5
2019,Nick Aubry,Stony Brook,4,9,3,0,0,1.5,10.1
2019,Robert Braswell IV,Syracuse,12,55,26,10,5,0.752,23.1
2019,Jalen Carey,Syracuse,25,304,87,39,25,0.475,22.4
2019,Buddy Boeheim,Syracuse,32,546,217,52,33,0.531,21.7
2019,Bourama Sidibe,Syracuse,29,293,55,77,5,0.459,12.2
2019,Howard Washington,Syracuse,3,10,0,4,1,0.0,4.8
2019,Marek Dolezaj,Syracuse,34,738,141,120,54,0.627,10.5
2019,Elijah Hughes,Syracuse,34,1108,466,147,50,0.57,22.0
2019,Brendan Paul,Syracuse,9,8,0,0,0,,0.0
2019,Oshae Brissett,Syracuse,34,1121,423,254,61,0.481,23.5
2019,Paschal Chukwu,Syracuse,33,663,144,177,8,0.722,10.2
2019,Tyus Battle,Syracuse,32,1162,550,105,80,0.537,25.3
2019,Antonio Balandi,Syracuse,10,10,0,3,0,,10.4
2019,Ky Feldman,Syracuse,9,11,3,2,0,0.75,9.4
